site.name,lat,long,51.8,86.15,Abies,Acer,Alnus rugosa,AlnusXC,Aquifoliaceae,Arceuthobium,Artemisia,Asteraceae,Betula,Brassicaceae,Carya,Caryophyllaceae,Castanea,Celtis,Cephalanthus,Chenopodiaceae/Amaranthaceae,Chrysolepis/Lithocarpus,Corylus,Cupressaceae,Cyperaceae,Dryas,Ephedra,Ericaceae,Fagus,Juglans,Larix/Pseudotsuga,Liquidambar,Minor Forbs,Myricaceae,Nyssa,Ostrya/Carpinus,Oxyria,Papaveraceae,Picea,Pinus diploxylon,Pinus haploxylon,Pinus undifferentiated,Plantaginaceae,Platanus,Poaceae,Populus,Prosopis,Pteridium,Quercus,Rosaceae,Salix,Sarcobatus,Sphagnum,Taxodium,Tilia,Total Fraxinus (sum of nigra/penn/undiff),Total Lycopodium,Tsuga undifferentiated,Ulmus
HFL31,54.45,-61.283333,-2.620555589,-2.13833339,1.049868766,0,0,4.724409449,0,0,0,0,6.299212598,0,0,0,0,0,0,0,0,0,0,0.262467192,0,0,0,0,0,0.524934383,0,0,0,0,0,0,0,85.03937008,0,0,0.787401575,0,0,0,0,0,0,0,0,0.262467192,0,0.262467192,0,0,0,0.787401575,0,0
32 [HFL32],54.466667,-61.2,-2.620555589,-2.13833339,0,0,0,3.680981595,0,0,0.306748466,0,5.214723926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613496933,0,0,0,0,0,0,0,85.58282209,0,0,1.840490798,0,0,0,0.306748466,0,0,0,0,0.613496933,0,0,0,0,0,1.840490798,0,0
HFL33,54.566667,-61.283333,-2.84000004,-2.373611191,0.759493671,0,0,2.025316456,0,0,0,0,1.012658228,0,0,0,0,0,0,0.253164557,0,0,0,1.265822785,0,0,0,0,0,0.253164557,0,0,0,0,0,0,0,89.36708861,0,0,2.278481013,0,0,0.506329114,0,0,0,0,0,0,0,1.012658228,0,0,0,1.265822785,0,0
HFL34,54.3,-60.883333,-2.44888893,-1.965000054,1.15942029,0,0,13.04347826,0,0,0,0,7.826086957,0,0,0,0,0,0,0,0,0.289855072,0,1.15942029,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0,71.5942029,0,0,0.869565217,0,0,0.579710145,0,0,0,0.289855072,0,0.289855072,0,0.869565217,0,0,0,1.739130435,0,0
HFL35,55.1,-62.733333,-5.235555643,-4.775555672,0,0,0,14.05750799,0,0,0.319488818,0,7.667731629,0.319488818,0,0,0,0,0,0,0,0,0,5.431309904,0,0,0,0,0,0.319488818,0,0,0,0,0,0,0,65.49520767,0,0,1.916932907,0,0,0.638977636,0,0,0,0,0,0.319488818,0,2.555910543,0,0,0,0.958466454,0,0
HFL36,55.2,-62.733333,-5.235555643,-4.775555672,0,0,0,7.225433526,0,0,1.156069364,0,8.959537572,0,0,0,0,0,0,0,0,0,0,6.647398844,0,0,0,0,0,0.578034682,0,0,0,0,0,0,0,68.49710983,0,0,3.468208092,0,0,0,0,0,0,0.289017341,0,0,0,0.289017341,0,0,0,2.89017341,0,0
37 [HFL37],55.233333,-62.65,-5.235555643,-4.775555672,0.471698113,0,0,12.73584906,0,0,0.471698113,0,16.50943396,0,0,0,0,0,0,0.70754717,0,0,0,2.830188679,0,0,0.235849057,0,0,1.179245283,0,0,0.471698113,0,0,0,0,58.49056604,0,0,4.009433962,0,0,0.235849057,0,0,0,0.235849057,0,0.471698113,0,0.70754717,0,0,0,0.235849057,0,0
38 [HFL38],55.216667,-62.25,-4.731944554,-4.275555669,0,0,0,20.98360656,0,0,0,0,9.836065574,0,0,0,0,0,0,0,0,0,0,6.885245902,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2295082,0,0,2.62295082,0,0,0.655737705,0,0,0,0,0,0,0,1.639344262,0,0,0,11.14754098,0,0
39 [HFL39],55.1,-62.2,-4.731944554,-4.275555669,0.705882353,0,0,22.35294118,0,0,0,0,4.705882353,0,0,0,0,0,0,0,0,0,0,4.235294118,0,0,0,0,0,0.235294118,0,0,0,0,0,0,0,47.76470588,0,0,1.647058824,0,0,0.235294118,0.235294118,0,0,0,0,0.235294118,0,1.882352941,0,0,0,15.76470588,0,0
40 [HFL40],54.883333,-62.45,-4.005000056,-3.551666756,0,0,0,16.39344262,0,0,0,0,13.66120219,0,0,0,0,0,0,0,0,0,0,9.56284153,0,0,0.273224044,0,0,0.273224044,0,0,0,0,0,0,0,48.90710383,0,0,3.551912568,0,0,0.273224044,0,0,0,0,0,0.819672131,0,2.459016393,0,0,0,3.825136612,0,0
HFL41,54.8,-62.35,-4.005000056,-3.551666756,0.586510264,0,0,7.038123167,0,0,0.293255132,0,7.624633431,0,0,0,0,0,0,0,0,0,0,3.812316716,0,0,0,0,0,0.586510264,0,0,0,0,0,0,0,76.83284457,0,0,2.052785924,0,0,0.586510264,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,0
HFL42,54.816667,-62.383333,-4.005000056,-3.551666756,0.986842105,0,0,13.15789474,0,0,0.328947368,0,11.51315789,0,0,0,0,0,0,0,0,0,0,5.921052632,0,0,0,0,0,0.328947368,0,0,0,0,0,0,0,62.17105263,0,0,2.631578947,0,0,0,0,0,0,0,0,0.328947368,0,0.986842105,0,0,0,1.644736842,0,0
HFL43,57.133333,-63.083333,-6.583888991,-6.160000083,0.318471338,0,0,18.15286624,0,0,0,0,16.56050955,0,0,0,0,0,0,0,0,0,0,20.70063694,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1656051,0,0,2.866242038,0,0,1.27388535,0,0,0,0,0,1.592356688,0,1.910828025,0,0,0,4.458598726,0,0
44 [HFL44],57.166667,-63.166667,-6.583888991,-6.160000083,0,0,0,23.41137124,0,0,0.334448161,0,23.07692308,0.334448161,0,0.334448161,0,0,0,0,0,0,0,21.07023411,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72240803,0,0,2.675585284,0,0,0,0,0,0,0,0,3.010033445,0,5.685618729,0,0,0,3.344481605,0,0
HFL45,57.283333,-63.133333,-6.583888991,-6.160000083,0,0,0,15.38461538,0,0,0.549450549,0,16.75824176,0.274725275,0,0,0,0,0,0,0,0,0,28.02197802,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42857143,0,0,3.296703297,0,0,2.197802198,0,0,0,0,0,1.373626374,0,3.846153846,0,0,0,6.868131868,0,0
HFL46,57.333333,-62.8,-5.90166678,-5.480277884,0,0,0,18.49462366,0,0,0.215053763,0,17.20430108,0.215053763,0,0.430107527,0,0,0,0.215053763,0,0,0,25.37634409,0,0,0,0,0,0.215053763,0,0,0,0,0,0,0,24.7311828,0,0,2.795698925,0,0,2.365591398,0,0,0,0,0,2.365591398,0,2.795698925,0,0,0,2.580645161,0,0
47 [HFL47],57.266667,-62.866667,-5.90166678,-5.480277884,0,0,0,17.52873563,0,0,0,0,14.94252874,0,0,0,0,0,0,0,0,0,0,25.57471264,0,0,0,0,0,0,0,0,0,0,0,0.287356322,0,29.02298851,0,0,4.022988506,0,0,2.011494253,0,0,0,0,0,2.011494253,0,1.724137931,0,0,0,2.873563218,0,0
HFL50,56.65,-64.533333,-5.916111179,-5.545555654,0,0,0,13.06990881,0,0,0.303951368,0,16.41337386,0,0,0,0,0,0,0.303951368,0,0,0,20.97264438,0,0,0,0,0,0,0,0,0,0,0,0,0,37.99392097,0,0,4.863221884,0,0,0.911854103,0,0,0,0,0,0.607902736,0,3.343465046,0,0,0,1.215805471,0,0
51 [HFL51],56.65,-64.5,-6.171666758,-5.801388978,0,0,0,17.79661017,0,0,0.282485876,0,16.66666667,1.97740113,0,0.282485876,0,0,0,0,0,0,0,15.53672316,0,0,0.282485876,0,0,0,0,0,0,0,0,0,0,35.02824859,0,0,3.672316384,0,0,0.847457627,0,0,0,0,0.282485876,0,0,3.107344633,0,0,0,4.237288136,0,0
52 [HFL52],56.583333,-64.5,-6.171666758,-5.801388978,0,0,0,14.17525773,0,0,0.257731959,0,18.81443299,0.515463918,0,0,0,0,0,0,0,0,0,28.09278351,0,0,0,0,0,0.257731959,0,0,0,0,0,0.257731959,0,24.48453608,0,0,2.319587629,0,0,1.546391753,0,0,0,0,0,1.288659794,0,4.896907216,0,0,0,3.092783505,0,0
HFL53,56.366667,-64.25,-5.754444529,-5.296666757,0,0,0,21.6066482,0,0,0,0,17.45152355,0,0,0.27700831,0,0,0,0,0,0,0,8.033240997,0,0,0,0,0,0.27700831,0,0,0,0,0,0,0,41.27423823,0,0,1.385041551,0,0,1.662049861,0,0,0,0,0,0.27700831,0,1.385041551,0,0,0,6.371191136,0,0
54 [HFL54],56.283333,-63.95,-5.746388972,-5.290833437,0,0,0,25.84856397,0,0,0.261096606,0,18.53785901,0,0,0,0,0,0,0,0,0,0,3.916449086,0,0,0,0,0,1.566579634,0,0,0,0,0,0,0,46.73629243,0,0,1.044386423,0,0,0,0,0,0,0,0,0,0,0.261096606,0,0,0,1.82767624,0,0
55 [HFL55],56.3,-64.183333,-5.754444529,-5.296666757,0,0,0,15.15151515,0,0,0,0,17.50841751,0,0,0,0,0,0,0,0,0,0,25.92592593,0,0,0.336700337,0,0,0,0,0,0,0,0,0,0,29.29292929,0,0,2.693602694,0,0,2.356902357,0,0,0,0,0,0.336700337,0,1.683501684,0,0,0,4.713804714,0,0
HFL56,56.166667,-64.416667,-5.754444529,-5.296666757,0,0,0,14.11764706,0,0,0.294117647,0,17.94117647,0,0,0,0,0,0,0,0,0,0,6.764705882,0,0,0,0,0,0.294117647,0,0,0,0,0,0,0,53.23529412,0,0,3.529411765,0,0,0.882352941,0,0,0,0,0,0,0,1.470588235,0,0,0,1.176470588,0,0.294117647
57 [HFL57],55.033333,-62.65,-5.235555643,-4.775555672,0,0,0,17.03910615,0,0,0.279329609,0,13.68715084,0,0,0,0,0,0,0.279329609,0,0,0,4.469273743,0,0,0,0,0,0.558659218,0,0,0,0,0,0,0,56.70391061,0,0,2.793296089,0,0,0.558659218,0,0,0,0,0,0.279329609,0,1.955307263,0,0,0,1.396648045,0,0
58 [HFL58],54.866667,-62.733333,-4.43277785,-4.016111185,0,0,0,17.44186047,0,0,0.290697674,0,19.47674419,0,0,0,0,0,0,0,0,0,0,4.651162791,0,0,0,0,0,1.162790698,0,0,0,0,0,0,0,51.1627907,0,0,2.034883721,0,0,0.872093023,0,0,0,0,0,0,0,2.034883721,0,0,0,0.872093023,0,0
59 [HFL59],54.9,-62.716667,-4.43277785,-4.016111185,0.5,0,0,19.5,0,0,0.25,0,20.25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,52.5,0,0,1.75,0,0,0.5,0,0,0,0,0,0.25,0,0.5,0,0,0,0.5,0,0
60 [HFL60],54.766667,-63.033333,-4.727222292,-4.315000086,0,0,0,8.356545961,0,0,0,0,11.14206128,0,0,0.278551532,0,0,0,0.278551532,0,0,0,0.557103064,0,0,0,0,0,0.278551532,0,0,0,0,0,0,0,72.42339833,0,0,1.39275766,0,0,0,0,0,0,0,0.278551532,0,0,1.114206128,0,0,0,3.899721448,0,0
61 [HFL61],54.866667,-63.25,-4.727222292,-4.315000086,1.104972376,0,0,11.87845304,0,0,0.828729282,0,17.40331492,0,0,0,0,0,0,0,0,0,0,1.657458564,0,0,0.552486188,0,0,0.552486188,0,0,0,0,0,0,0,60.22099448,0,0,2.486187845,0,0,0.552486188,0,0,0,0,0,0,0,1.933701657,0,0,0,0.828729282,0,0
62 [HFL62],54.6,-63.116667,-4.727222292,-4.315000086,0,0,0.296735905,15.13353116,0,0,0,0,16.91394659,0,0,0,0,0,0,0,0,0,0,3.857566766,0,0,0,0,0,0.59347181,0,0,0,0,0,0,0,59.64391691,0,0,0.890207715,0,0,0.296735905,0,0,0,0,0,0,0,1.78041543,0,0,0,0.59347181,0,0
63 [HFL63],54.883333,-63.033333,-4.727222292,-4.315000086,0.470588235,0,0,6.823529412,0,0,0.235294118,0,11.05882353,0,0,0,0,0,0,0,0,0,0,0.941176471,0,0,0,0,0,2.352941176,0,0,0,0,0,0,0,73.41176471,0,0,2.352941176,0,0,0.235294118,0,0,0,0,0,0,0,0.470588235,0,0,0,1.647058824,0,0
HFL64,55.05,-63.116667,-5.670277889,-5.245833442,1.156069364,0,0,11.2716763,0,0,0.578034682,0,14.45086705,0,0,0,0,0,0,0,0,0,0,4.335260116,0,0,0,0,0,1.156069364,0,0,0.289017341,0,0,0,0,58.09248555,0,0,3.468208092,0,0,1.445086705,0,0,0,0.289017341,0.289017341,0.289017341,0,1.156069364,0,0,0,1.734104046,0,0
65 [HFL65],55.133333,-63.2,-5.670277889,-5.245833442,0.296735905,0,0,23.4421365,0,0,0.296735905,0,18.10089021,0,0,0,0,0,0,0,0,0,0,6.231454006,0,0,0,0,0,0.890207715,0,0,0,0,0,0,0,42.43323442,0,0,3.560830861,0,0,1.78041543,0,0,0,0,0,0.296735905,0,2.37388724,0,0,0,0.296735905,0,0
HFL66,55.4,-63.383333,-5.670277889,-5.245833442,0.284090909,0,0,7.670454545,0,0,0.852272727,0,18.75,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,0.852272727,0,0,0,0,0,0,0,50.28409091,0,0,6.25,0,0,1.704545455,0,0,0,0.284090909,0,0.284090909,0,1.988636364,0,0,0,1.704545455,0,0
Snow Lake,56.633333,-63.883333,-6.440000103,-5.992500129,0,0,0,14.51104101,0,0,1.261829653,0,15.14195584,0.315457413,0,0,0,0,0,0.315457413,0,0,0,31.23028391,0,0,0.630914826,0,0,0.315457413,0,0,0,0,0,0,0,26.81388013,0,0,3.154574132,0,0,2.208201893,0,0,0,0,0,1.577287066,0,2.523659306,0,0,0,0,0,0
HFL68,57.333333,-62.916667,-5.90166678,-5.480277884,0,0,0,10.90225564,0,0,0.37593985,0,24.81203008,0.37593985,0,0.751879699,0,0,0,0,0,0,0,28.57142857,0,0,0.751879699,0,0,0,0,0,0,0,0,0,0,22.55639098,0,0,3.759398496,0,0,2.255639098,0,0,0,0,0,1.503759398,0,0,0,0,0,3.383458647,0,0
69 [HFL69],55.45,-62.033333,-4.731944554,-4.275555669,1.114206128,0,0,12.81337047,0,0,0.557103064,0,13.37047354,0,0,0.278551532,0,0,0,0,0,0,0,6.685236769,0,0,0,0,0,0,0,0,0,0,0,0,0,55.43175487,0,0,1.949860724,0,0,0.557103064,0,0,0,0,0,0.557103064,0,1.39275766,0,0,0,5.292479109,0,0
HFL70,57.616667,-62.666667,-5.720555665,-5.324444473,0,0,0,18.30508475,0,0,0,0,46.10169492,0,0,0.677966102,0,0,0,0,0,0,0,9.830508475,0,0,0.677966102,0,0,0.338983051,0,0,0,0,0,0.338983051,0,10.84745763,0,0,2.372881356,0,0,1.355932203,0,0,0,0,0,1.355932203,0,0.338983051,0,0,0,7.457627119,0,0
HFL72,54.333333,-62.883333,-3.921944533,-3.513888979,0.547945205,0,0,14.24657534,0,0,0.273972603,0,19.45205479,0,0,0,0,0,0,0.273972603,0,0,0,2.739726027,0,0,0,0.547945205,0,0.547945205,0,0,0,0,0,0,0,56.16438356,0,0,1.917808219,0,0,0,0,0,0,0,0,0,0,1.643835616,0,0,0.273972603,1.095890411,0,0.273972603
HFL74,54.383333,-61.116667,-2.620555589,-2.13833339,0.952380952,0,0,9.523809524,0,0,0.317460317,0,8.571428571,0,0,0,0,0,0,0,0,0,0,1.26984127,0,0,0,0,0,0.317460317,0,0,0,0,0,0,0,76.50793651,0,0,1.587301587,0,0,0,0,0,0,0,0,0,0,0.317460317,0,0,0,0.634920635,0,0
Houston,54.72768,-66.681155,-5.118611204,-4.747222294,0,0,0.177304965,11.70212766,0,0,0,0,10.63829787,0,0,0,0,0,0,0.177304965,0,0,0.177304965,2.482269504,0,0,0.709219858,0,0,0.177304965,0,0,0.177304965,0,0.177304965,0,0,66.13475177,0.354609929,0.177304965,1.241134752,0,0,0.531914894,0,0,0,0.354609929,0,0.531914894,0,2.836879433,0,0,0,1.241134752,0,0
Site 1 (Delcourt 1978),35.48,-89.27,15.61638914,16.01638915,0,0.591715976,0,0,0,0,0.295857988,9.171597633,0.443786982,0,2.514792899,0,0,0,0.443786982,1.479289941,0,0,0.147928994,9.171597633,0,0,0,0.147928994,0.147928994,0,2.810650888,0.295857988,0,0.443786982,0.443786982,0,0,0,3.402366864,0,8.431952663,0.147928994,0.295857988,34.61538462,0,0,0,17.89940828,0.147928994,1.775147929,0,0,0,0,0.73964497,0,0,3.99408284
Site 2 (Delcourt 1978),35.9,-87.78,14.4844447,14.9030558,0,0.298507463,0,0.895522388,0,0,0,0,0.298507463,0,5.373134328,0,0,0,0,1.492537313,0,0,0,0.298507463,0,0,0,0,0.895522388,0,0.895522388,0,0,0,1.194029851,0,0,0,3.28358209,0,13.43283582,0.298507463,0.895522388,4.776119403,0,0,0,61.49253731,0,0.597014925,0,0,0,0,0.895522388,0,0,2.686567164
Site 3 (Delcourt 1978),35.95,-87.55,14.4844447,14.9030558,0,1.567398119,0,0.313479624,0,0,0,0.313479624,0.940438871,0,4.388714734,0,0,0,0,0.313479624,0,0,0,0.313479624,0,0,0,0,0.313479624,0,0,0,0,0.940438871,0.313479624,0,0,0,1.567398119,0,4.702194357,0,0,3.761755486,0,0,0,78.68338558,0,0.313479624,0,0,0,0,0,0,0,1.253918495
Site 4 (Delcourt 1978),36.08,-86.3,14.63250024,15.10305584,0,0.549450549,0,0,0,0,1.373626374,1.373626374,0.549450549,0,6.868131868,0,0,1.648351648,0,1.648351648,0,0,2.747252747,0.274725275,0,0,0,0.274725275,1.648351648,0,1.098901099,0.274725275,0,0.274725275,1.923076923,0,0,0,1.373626374,0,6.868131868,1.923076923,0,8.791208791,0,0,0,34.06593407,0.274725275,0.824175824,0,0,0,0,4.395604396,0,0,18.95604396
Site 5 (Delcourt 1978),35.43,-85.12,14.46472245,14.98305583,0,2.542372881,0,0,0,0,0,0.211864407,0,0,4.872881356,0,5.296610169,0,6.991525424,0,0,0.211864407,0,1.694915254,0,0,0,2.542372881,0.423728814,0,12.28813559,0,0,1.483050847,0.211864407,0,0,0,1.694915254,0,11.22881356,0,0,10.16949153,0,0,0,34.53389831,0,0,0,0.211864407,0,0,2.542372881,0,0,0.847457627
Site 6 (Delcourt 1978),36.23,-84.1,13.13666688,13.55250022,0,0.651465798,0,0,0,0,0,0,0,0,0.325732899,0,0,0,0,0.651465798,0,0,0,0.325732899,0,0,0,0,0,0,0,0,0,0,0.325732899,0,0,0,12.05211726,0,72.96416938,0,0.651465798,1.302931596,0,0,0,9.771986971,0,0,0,0,0,0,0.651465798,0,0,0.325732899
Site 7 (Delcourt 1978),35.6,-83.8,13.66944468,14.13027802,0,1.155115512,0,42.24422442,0,0,0,0,1.815181518,0,1.98019802,0,2.475247525,0,0,0,0,0,0,0.825082508,0,0,0,0.165016502,0.495049505,0,0,0.165016502,0,0,0.330033003,0,0,0.165016502,4.95049505,0.660066007,16.66666667,0.165016502,0.660066007,5.775577558,0,0,0,13.53135314,0.825082508,0.99009901,0,0,0,0.330033003,1.650165017,0,1.98019802,0
Site 8 (Delcourt 1978),35.63,-83.43,12.43555576,12.89222244,0.284090909,0.568181818,0,1.136363636,0,0,0,0.284090909,47.44318182,0,0.284090909,0,0,0,0,0.284090909,0,0.284090909,0,0,0,0,9.090909091,0.852272727,0.284090909,0,0,0,0,0,7.954545455,0,0,3.693181818,2.272727273,0,3.693181818,0,0.284090909,0.852272727,0,0,0,17.04545455,0,0,0,0,0,0,0.284090909,0,2.556818182,0.568181818
Site 9 (Delcourt 1978),35.57,-83.5,12.43555576,12.89222244,19.7740113,0.847457627,0,4.802259887,0,0,0.564971751,0,13.55932203,0,2.542372881,0,0,0.282485876,0,0,0,0.282485876,0,0,0,0,2.259887006,0.282485876,0,0,0.282485876,0,0,0,0.564971751,0,0,1.694915254,12.14689266,0,8.474576271,0,0.282485876,1.129943503,0,0,0,28.53107345,0.282485876,0,0,0,0,0,0.564971751,0,0.847457627,0
Site 10 (Delcourt 1978),35.6,-83.47,12.43555576,12.89222244,4.179104478,0.597014925,0,0.895522388,0,0,0,0,31.34328358,0,1.194029851,0,0,0,0,0.597014925,0,0,0,0.895522388,0,0,1.194029851,0.895522388,0,0,0,0,0,0,0.597014925,0,0,8.358208955,10.14925373,1.194029851,8.059701493,0.895522388,0,5.671641791,0,0,0,16.11940299,0.298507463,0.597014925,0,0,0,0,2.388059701,0,2.686567164,1.194029851
Site 11 (Delcourt 1978),35.55,-83.32,12.43555576,12.89222244,0.600600601,0.900900901,0,0,0,0,0.3003003,0,11.41141141,0,1.801801802,0,0.900900901,0,0,0.900900901,0,0,0,0.600600601,0,0,7.207207207,0,0.600600601,0,0,0,0,0,3.603603604,0,0,0.3003003,6.306306306,0.3003003,20.42042042,0,3.003003003,7.507507508,0,0,0,22.82282282,1.201201201,0,0,0,0,0,4.204204204,0,4.504504505,0.600600601
Site 12 (Delcourt 1978),35.55,-83.17,12.43555576,12.89222244,0,1.45631068,0,1.213592233,0,0,0.242718447,0,19.41747573,0,3.640776699,0.242718447,0.242718447,0,0,0.485436893,0,0,0,0.485436893,0,0,1.941747573,1.941747573,0.242718447,0,0.485436893,0.242718447,0,0,0.485436893,0,0,0.970873786,4.611650485,0,8.737864078,0.485436893,0,4.126213592,0,0,1.213592233,42.23300971,0.970873786,0,0,0,0,0.242718447,1.213592233,0,1.941747573,0.485436893
Site 13 (Delcourt 1978),35.63,-82.18,10.91305576,11.34111131,0,0.767754319,0,3.454894434,0,0,0,0,3.838771593,0,1.919385797,0,0.959692898,0,0,0,0,0,0,0.767754319,0,0,17.08253359,0.575815739,0.19193858,0,0.575815739,0,0,0.19193858,0.575815739,0,0,0,3.262955854,0,17.65834933,1.919385797,0.19193858,2.687140115,0,0,0,41.26679463,0,0.383877159,0,0,0,0,0.767754319,0,0.383877159,0.575815739
Site 14 (Delcourt 1978),35.73,-81.78,13.99833356,14.50305577,0,0.767263427,0,1.79028133,0,0,0,0,2.301790281,0,2.046035806,0,0,0,0,0.511508951,0,0.255754476,0,0.255754476,0,0,1.023017903,0.767263427,0.255754476,0,0.511508951,0,0,0,0,0,0,0,10.23017903,0.255754476,32.99232737,3.324808184,0.255754476,4.347826087,0,0,0,36.31713555,0.511508951,0,0,0,0,0,0.767263427,0,0,0.511508951
Site 15 (Delcourt 1978),35.72,-81.47,14.92388915,15.46750026,0,0,0,1.89701897,0,0,0.27100271,0,1.35501355,0,2.16802168,0,0,0,0,0,0,0.27100271,0,0.27100271,0,0,1.08401084,0,2.43902439,0,0.54200542,0,0,1.08401084,0.27100271,0,0,0,1.08401084,0,32.24932249,0,0.54200542,4.87804878,0,0,0.54200542,46.88346883,0.27100271,0.27100271,0,0,0,0,0.54200542,0,0,1.08401084
Site 16 (Delcourt 1978),35.23,-80.72,15.71611136,16.2719447,0,0.863930886,0,4.75161987,0,0,0,0,0.431965443,0,1.727861771,0,0,0,1.295896328,1.295896328,0,0,0.215982721,3.239740821,0,0,0,0,0.215982721,0,3.023758099,0.215982721,0,0.215982721,0.863930886,0,0,0,12.74298056,0,16.41468683,2.159827214,0,21.1663067,0,0,0,25.05399568,1.079913607,1.295896328,0,0,0,0,0.863930886,0,0,0.863930886
Site 17 (Delcourt 1978),36.03,-88.27,14.43305581,14.8644447,0,0.692840647,0,1.847575058,0,0,0.230946882,0.692840647,0.461893764,0,0.692840647,0,0.230946882,0.230946882,0,3.926096998,0,0,1.154734411,5.542725173,0,0,0,0,0,0,2.07852194,0.461893764,0,0.230946882,1.616628176,0,0,0,3.695150115,0,6.466512702,0,2.771362587,17.55196305,0,0,0,21.47806005,0.692840647,17.32101617,0,0,0,0,2.540415704,0,0,7.390300231
Lake of the Clouds,44.266667,-71.316667,2.785000054,3.455277844,1.668520578,3.781979978,0,1.557285873,0,0,0,0,44.7163515,0,0,0,0,0,0,0.22246941,0,0,0.22246941,7.341490545,0,0,0.667408231,7.119021135,0.22246941,0,0,0,0,0,0.667408231,0,0,9.78865406,0,0,8.008898776,0.22246941,0,1.112347052,0,0,0,6.229143493,0,0,0,0.22246941,0,0,0.444938821,0,4.89432703,0.889877642
Hermit Lake,44.266667,-71.316667,2.785000054,3.455277844,5.729166667,2.083333333,0,1.5625,0,0,0,0,57.8125,0,0,0,0,0,0,0,0,0.520833333,0,1.5625,0,0,0,2.604166667,0,0,0.520833333,0,0,0,1.5625,0,0,8.333333333,0,0,4.6875,0,0,7.291666667,0.520833333,0,0,2.083333333,0.520833333,0,0,0.520833333,0,1.041666667,0.520833333,0,0.520833333,0
Dolly Sods,39.1,-79.6,9.690555742,10.02472241,0,0,0,0,0,0,0,0,3.423680456,0,1.711840228,0,0,0,0,0.570613409,0,0,0,1.426533524,0,0,0,0.285306705,0.285306705,0,0,0,0,0,0.855920114,0,0,0.713266762,0,0,5.420827389,1.141226819,0,1.426533524,0,0,0,19.97146933,0,0.285306705,0,59.91440799,0,0,0.570613409,0,0.570613409,1.426533524
Canaan Mountain,39.1,-79.6,9.690555742,10.02472241,0,2.574257426,0,1.584158416,0,0,0.198019802,0,30.4950495,0,2.178217822,0,0.198019802,0.198019802,0,0.396039604,0,0.396039604,0.198019802,0.99009901,0,0,0.792079208,0.99009901,0.792079208,0,0.396039604,0,0,0.198019802,1.386138614,0,0,3.267326733,0,0,6.03960396,0.792079208,0.792079208,6.732673267,0.198019802,0,0,24.75247525,6.336633663,1.188118812,0,0,0,0.198019802,2.178217822,0,1.584158416,1.98019802
Canaan Valley,39.1,-79.6,9.690555742,10.02472241,0.303951368,3.647416413,0,2.431610942,0,0,0.911854103,0,23.40425532,0,2.127659574,0,0,0.303951368,0,0,0,0,0,10.94224924,0,0,0,2.73556231,2.127659574,0,0,0,0,0.303951368,1.823708207,0,0,0.303951368,0,0,6.382978723,1.215805471,0.911854103,5.47112462,0.607902736,0,0,24.31610942,3.039513678,0.911854103,0,1.519756839,0,0.607902736,1.823708207,0,0.607902736,1.215805471
Swallow Falls,39.65,-79.4,9.348889064,9.737777958,0,1.129943503,0,6.214689266,0,0,0.564971751,0,40.11299435,0,2.259887006,0,1.129943503,0,0,0,0,0,0,1.129943503,0,0,0.564971751,1.694915254,1.129943503,0,0,0,0,0,1.129943503,0,0,0.564971751,0,0,6.214689266,0,0.564971751,3.389830508,0.564971751,0,0,27.68361582,0.564971751,1.129943503,0,0,0,0,0,0,2.259887006,0
Site 1 (Railton 1973),44.57,-64.32,5.971666777,6.434444564,8.90736342,1.543942993,0,14.25178147,0,0,0.118764846,0,31.11638955,0,0,0,0,0.118764846,0,0,0,1.306413302,0,0,0,0,0.475059382,2.731591449,0.356294537,0,0,0,9.619952494,0,0.831353919,0,0,9.857482185,0,0,4.275534442,0,0,3.681710214,0,0,0,5.819477435,0.475059382,0.356294537,0,0,0,0,0.593824228,0,3.444180523,0.118764846
Site 2 (Railton 1973),43.88,-66.08,7.819444584,8.305555693,4.426559356,1.810865191,0,11.26760563,9.255533199,0,0,0.201207243,35.61368209,0,0,0,0,0,0,0,0,0.804828974,0,0.60362173,0,0,0,3.822937626,0,0,0,0,11.46881288,0,0.201207243,0,0,5.83501006,0,0,0.201207243,0,0,5.23138833,0,0,0,4.024144869,1.609657948,0.201207243,0,0,0,0,0.60362173,0,2.615694165,0.201207243
Site 3 (Railton 1973),44.12,-66.07,7.191111244,7.685277929,4.415584416,1.818181818,0,6.493506494,0,0,0.779220779,0.25974026,42.07792208,0,0,0,0,0,0,0,0,2.337662338,0,0,0,0,0,4.415584416,0,0,0,0,12.98701299,0,1.038961039,0,0,7.272727273,0,0,2.077922078,0,0,2.337662338,0,0,0,6.753246753,0.519480519,0,0,0,0,0.25974026,1.558441558,0,2.337662338,0.25974026
