"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"305","Saint John's Harbour",58.45,-62.78,-4.99972230024222,-4.71444452427742,0,0,0,0,7,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,0,2,1,0,0,1,0,0,0,7,0,0,0,0
"306","Site 6 (Elliot-Fisk et al. 1982)",58.47,-65.17,-6.84083346871453,-6.56222233573596,0,0,0,0,2,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0,0,2,0,0,2,0,0,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0
"307","Dosquet",46.45,-71.5,3.42805562307024,3.99277784942339,2,18,0,5,7,0,0,1,0,132,0,0,1,0,0,0,0,0,0,2,0,15,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,23,29,69,0,0,0,44,0,0,0,0,37,0,5,0,0,968,0,0,19,0,0,0,9,2
"308","Jones Lake (US:North Carolina)",34.68,-78.6,16.5258336123493,16.9405558254984,0,9,0,0,13,0,0,1,5,19,0,0,33,0,1,0,0,0,0,10,217,4,0,0,15,5,0,0,0,5,0,0,40,0,1,46,12,0,0,0,0,0,1703,0,11,18,0,0,0,0,426,0,0,0,0,40,29,0,13,0,0,0,0,15
"309","White Lake",34.65,-78.5,16.8011114436719,17.1366669476032,0,14,0,0,23,0,0,0,15,24,0,0,29,0,5,0,0,0,0,32,312,2,0,0,4,6,0,0,0,4,0,0,54,0,9,48,23,0,0,0,0,0,1018,5,9,11,0,2,0,0,346,0,5,0,0,7,53,0,7,0,0,0,5,21
"310","Salters Lake",34.72,-78.63,16.5258336123493,16.9405558254984,0,7,0,0,4,0,0,0,5,10,0,0,13,0,3,0,0,0,0,13,146,0,0,0,15,2,0,0,0,3,0,0,20,0,3,102,6,0,0,0,0,0,863,0,1,11,0,3,0,0,309,0,2,0,0,23,19,0,7,0,0,0,0,7
"311","Singletary Lake Site 1",34.6,-78.47,16.8011114436719,17.1366669476032,0,8,0,0,17,0,0,0,11,23,0,0,31,0,2,0,0,0,0,32,218,8,0,0,26,7,0,0,0,4,0,0,60,0,2,47,14,0,0,0,0,0,1295,1,5,13,0,1,0,0,528,0,1,0,0,104,141,0,14,0,0,0,1,21
"312","Singletary Lake Site 2",34.59,-78.47,16.8011114436719,17.1366669476032,0,2,0,0,9,0,0,0,1,5,0,0,21,0,3,0,0,0,0,10,182,7,0,0,14,2,0,0,0,3,0,0,32,0,5,33,10,0,0,0,0,0,776,0,8,2,0,7,0,0,352,0,0,0,0,37,60,0,10,0,0,0,2,7
"313","Arbutus Lake",43.98799,-74.24115,3.48305561472144,4.07416675359839,13,9,0,0,5,0,0,0,0,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,10,8,0,0,3,0,1,0,0,10,1,1,0,0,0,0,1,5,0,0,0,17,2
"314","Avalanche Lake",44.132965,-73.96714,4.06583342026506,4.68250007728736,23,6,0,0,16,0,0,5,0,255,0,0,4,0,1,1,0,0,0,3,2,1,0,0,0,41,0,0,0,1,1,0,0,0,5,0,2,0,0,55,7,10,24,0,0,3,0,1,0,0,20,1,0,0,0,0,0,1,3,5,0,0,15,4
"315","Bear Pond",44.399245,-74.286935,4.90388898735659,5.43166679208064,12,6,0,0,2,0,0,1,0,100,0,0,3,0,2,0,0,0,0,2,4,0,0,0,0,25,0,0,0,0,2,0,0,0,1,1,2,0,0,43,1,13,30,0,0,4,0,0,0,0,20,0,1,0,0,0,0,0,4,0,0,0,57,8
"316","Cat Mountain Pond",44.095735,-74.86271,5.11777788365467,5.72277788704054,4,4,0,0,3,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,4,8,0,2,2,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,16,5
"317","Clear P. (P.L.)",43.839615,-73.593645,5.84555566199124,6.44972234453178,4,8,0,0,6,0,0,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,3,0,0,22,1,51,26,0,1,7,0,2,0,0,16,1,0,0,0,0,0,0,5,0,0,0,19,6
"318","Copperas Pond (Wilmington Notch)",44.330305,-73.899405,4.06583342026506,4.68250007728736,13,8,0,0,8,0,0,0,0,142,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,54,7,16,16,0,0,3,0,0,0,0,15,1,1,0,0,0,0,0,4,1,0,0,19,7
"319","Copperas Pond (Fish Creek)",44.314045,-74.376255,4.90388898735659,5.43166679208064,3,10,0,0,1,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,14,8,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,2
"320","Cowhorn Pond",44.092695,-74.85042,5.11777788365467,5.72277788704054,3,12,0,0,4,0,0,3,0,130,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,2,0,0,34,2,7,11,3,1,8,0,2,0,0,15,1,1,0,0,0,0,0,8,0,0,0,21,4
"321","Crane Mountain Pond",43.550775,-73.973185,5.84555566199124,6.44972234453178,8,13,0,0,4,0,0,0,0,99,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,22,0,0,0,1,0,0,0,0,2,0,1,0,0,20,4,11,27,1,1,4,0,0,0,0,16,0,1,0,0,0,0,0,4,0,0,0,23,5
"322","Crystal Lake",43.655025,-73.741815,5.84555566199124,6.44972234453178,1,9,0,0,9,0,0,0,0,93,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,16,0,0,0,1,0,0,0,0,3,1,7,0,0,23,4,20,27,2,0,18,0,0,0,0,27,0,3,0,0,0,0,0,4,0,0,0,28,6
"323","Deep Lake",43.61873,-74.662645,4.20500006950978,4.79583343068759,10,13,0,0,7,0,0,1,0,244,0,0,2,0,1,0,0,0,0,1,0,5,0,0,0,30,0,0,0,1,0,0,0,0,1,0,1,0,0,88,4,9,17,2,4,14,0,1,0,0,21,4,2,0,0,0,0,0,4,1,0,0,12,11
"324","Deer Lake",44.03971,-74.252015,4.90388898735659,5.43166679208064,28,15,0,0,14,0,0,0,0,254,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,56,0,0,0,1,3,0,0,0,0,1,0,0,0,76,13,13,37,0,0,8,0,1,0,0,25,0,0,0,0,0,0,3,8,0,0,0,54,7
"325","Dunk Pond",43.83187,-74.170175,3.48305561472144,4.07416675359839,3,12,0,0,4,0,0,0,0,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,7,10,2,1,4,0,1,0,0,10,0,0,0,0,0,0,0,3,1,0,0,17,3
"326","East Copperas Pond",44.31315,-74.371795,4.90388898735659,5.43166679208064,3,6,0,0,2,0,0,0,0,71,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,1,4,1,0,0,6,2,4,7,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,4,0,0,0,22,1
"327","Frank Pond",43.861515,-74.163335,3.48305561472144,4.07416675359839,1,10,0,0,3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,1,0,3,0,0,7,0,15,10,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,6,3
"328","Giant Washbowl",44.14299,-73.74018,4.06583342026506,4.68250007728736,10,6,0,0,8,0,0,0,0,94,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,5,0,0,0,0,1,0,0,0,0,1,4,0,0,36,2,7,26,0,0,4,0,0,0,0,9,1,1,0,0,0,0,0,1,1,0,0,12,4
"329","Green Pond",44.38231,-74.298175,4.90388898735659,5.43166679208064,3,6,0,0,1,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,4,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,1
"330","Gull Pond",43.83219,-73.707965,5.84555566199124,6.44972234453178,8,5,0,0,2,0,0,0,0,83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,4,0,0,15,7,47,29,0,0,5,0,2,0,0,20,0,0,0,0,0,0,0,11,0,0,0,24,2
"331","Heart Lake",44.18236,-73.96963,4.06583342026506,4.68250007728736,12,12,0,0,5,0,0,1,0,114,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,25,0,0,0,0,1,0,0,0,0,0,3,0,0,54,2,14,43,0,0,3,0,2,0,0,8,3,1,0,0,0,0,0,0,0,0,0,23,7
"332","Huntley Pond",43.832335,-74.118845,3.48305561472144,4.07416675359839,3,17,0,0,5,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,3,0,0,10,1,8,5,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,13,0
"333","Lake Madeleine [Jenkins Pond]",44.12511,-74.463825,4.90388898735659,5.43166679208064,10,12,0,0,7,0,0,1,0,150,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,30,0,0,0,0,0,0,0,1,1,0,1,0,0,37,6,13,30,0,0,9,0,0,0,0,12,0,2,0,0,0,0,0,6,2,0,0,30,7
"334","Site 21 (Whitehead and Jackson 1990)",44.13,-74.2,4.90388898735659,5.43166679208064,12,9,0,0,6,0,0,1,0,197,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,32,0,0,0,1,0,0,0,0,2,0,5,0,0,29,1,7,28,0,0,3,0,2,0,0,18,8,0,0,0,0,0,0,0,6,0,0,13,2
"335","Lake Colden",44.12339,-73.97906,4.06583342026506,4.68250007728736,4,4,0,0,7,0,0,1,0,117,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,33,1,3,18,0,1,4,0,2,0,0,14,8,0,0,0,0,0,0,2,3,0,0,11,0
"336","Lake Ozonia",44.59149,-74.608715,5.66166677100377,6.25277785683672,13,25,0,0,20,0,0,6,0,377,0,0,3,0,2,0,0,1,0,1,1,5,0,0,0,70,0,0,0,2,0,0,0,0,0,0,8,0,0,84,15,41,104,2,1,19,0,2,0,0,65,2,2,0,0,0,0,0,26,1,0,0,148,21
"337","Lake Tear of the Clouds",44.106905,-73.93533,4.06583342026506,4.68250007728736,64,11,0,0,33,0,0,3,0,424,0,0,6,4,2,0,0,1,0,4,2,1,0,0,0,64,0,0,0,2,0,0,0,0,3,0,4,0,0,62,6,6,78,0,3,10,0,0,0,0,49,3,3,0,0,0,0,4,4,15,0,0,43,15
"338","Little Pine Pond",44.259725,-74.151275,4.90388898735659,5.43166679208064,5,2,0,0,4,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,19,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,35,1
"339","Little Shallow Pond",44.048685,-74.952675,5.11777788365467,5.72277788704054,5,2,0,0,3,0,0,0,0,89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,39,3,4,17,0,0,2,0,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,23,3
"340","Heavens Lake [Long Pond (TL)]",44.131155,-74.42531,4.90388898735659,5.43166679208064,6,11,0,0,8,0,0,2,0,275,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,53,0,0,0,0,3,0,0,0,0,0,2,0,0,40,3,17,24,0,2,2,0,0,0,0,18,0,1,0,0,0,0,0,7,1,0,0,45,4
"341","Site 28 (Whitehead and Jackson 1990)",44.43,-74.3,4.90388898735659,5.43166679208064,6,8,0,0,2,0,0,0,0,58,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,12,18,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,8,2
"342","Mountain Pond",44.544495,-74.076205,5.18888895768259,5.795000145812,6,17,0,0,4,0,0,1,0,180,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,0,0,0,1,3,0,0,0,3,0,2,0,0,24,8,14,10,0,1,5,0,1,0,0,7,3,0,0,0,0,0,2,8,0,0,0,12,2
"343","Nick's Pond",44.142495,-74.96782,5.11777788365467,5.72277788704054,2,15,0,0,3,0,0,1,0,74,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,9,0,0,8,0,1,0,0,23,1,2,0,0,0,0,0,2,0,0,0,12,5
"344","Parch Pond",44.0418,-73.601515,4.06583342026506,4.68250007728736,11,9,0,0,14,0,0,0,0,144,0,0,0,0,1,0,0,1,0,2,3,2,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,0,0,27,2,39,76,0,0,6,0,7,0,0,23,3,3,0,0,0,0,0,10,1,0,0,22,6
"345","Pine Pond",44.26461,-74.143935,4.90388898735659,5.43166679208064,27,24,0,0,10,0,0,1,0,224,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,52,0,0,0,0,1,0,0,0,1,0,4,0,0,69,1,11,59,0,1,3,0,2,0,0,25,0,2,0,0,0,0,0,4,2,0,0,85,6
"346","Rock Pond",44.18982,-74.30458,4.90388898735659,5.43166679208064,19,20,0,0,1,0,1,2,0,252,0,0,2,0,2,0,0,2,0,0,5,1,0,0,0,43,0,0,0,1,1,0,0,0,1,0,1,0,0,59,3,14,29,0,2,11,0,1,0,0,14,1,3,0,0,0,0,0,8,0,0,0,56,6
"347","Round P.",44.12496,-73.732865,4.06583342026506,4.68250007728736,4,7,0,0,7,0,0,1,0,96,0,0,1,0,3,0,0,0,0,8,2,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,2,0,0,46,4,14,17,0,0,2,0,2,0,0,14,0,2,0,0,0,0,0,5,1,0,0,29,2
"348","Upper Wallface Pond",44.148295,-74.055675,4.90388898735659,5.43166679208064,29,7,0,0,9,0,0,2,0,279,0,0,0,0,2,0,0,1,0,1,2,2,0,0,0,26,0,0,0,1,0,0,0,0,0,1,0,0,0,70,6,8,32,0,1,16,0,0,0,0,22,4,1,0,0,0,0,2,7,1,0,0,19,12
"349","Wolf L. (H.F.)",44.02092,-74.21973,4.90388898735659,5.43166679208064,13,24,0,0,11,0,0,2,0,268,0,0,3,0,2,0,0,0,0,2,2,1,0,0,0,41,0,0,0,2,0,0,0,0,1,0,4,0,0,78,5,14,42,0,1,12,0,3,0,0,32,0,0,0,0,0,0,0,8,1,0,0,39,8
"350","Elk Pass",44.09652,-73.825975,4.06583342026506,4.68250007728736,9,4,0,0,7,0,0,1,0,123,0,0,2,0,0,0,0,0,0,2,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,38,0,2,24,2,1,3,0,0,0,0,22,1,0,0,0,0,0,2,5,1,0,0,28,3
"351","Lake Vanare",43.371585,-73.789135,7.17555567477313,7.77972236716499,2,5,0,0,22,0,0,1,0,45,0,0,1,0,1,0,0,0,0,8,6,37,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,0,0,4,1,17,35,1,0,17,0,2,0,0,25,1,1,0,0,0,0,2,3,0,0,0,24,2
"352","Silver Lake",44.505015,-73.8781,5.13138897147858,5.66666675570111,11,38,0,0,17,0,0,2,0,221,0,0,3,0,2,0,0,1,0,7,7,2,0,0,0,42,0,0,0,1,1,0,0,0,0,0,18,0,0,71,12,46,41,0,3,18,0,1,0,0,50,0,2,0,0,0,0,0,15,0,0,0,48,15
"353","Lake Drummond",36.583333,-76.458333,15.2830558123688,15.7922224801448,0,7,0,0,6,0,0,0,3,0,0,0,7,0,0,0,2,0,0,7,125,6,0,0,3,3,0,0,0,0,0,0,8,1,3,38,1,0,0,0,0,0,31,0,0,14,0,0,0,0,66,0,1,0,0,4,17,0,0,0,0,0,3,4
"354","Rockyhock Bay",36.166667,-76.683333,15.4775002665818,15.9033335944017,0,10,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,60,5,0,0,18,0,0,0,0,0,0,0,13,0,0,60,0,0,0,0,0,0,175,0,2,0,0,0,0,0,60,0,0,0,0,1,0,0,2,0,0,0,0,5
"355","Duck Pond",41.9327,-70.0005,10.3291668460187,11.0458335240061,0,8,0,7,1,0,0,1,0,35,0,0,2,1,2,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,6,0,0,3,36,5,126,2,1,20,0,2,0,1,71,1,2,0,0,0,0,1,1,1,0,0,1,7
"356","Eagle Lake Bog",44.166667,-71.666667,2.89000004678965,3.57527782848726,7,7,0,0,7,0,0,1,0,190,0,0,1,3,0,0,0,1,0,28,0,1,0,0,4,21,0,0,0,1,0,0,0,0,0,0,3,0,0,13,0,5,28,0,0,97,0,0,0,0,8,0,1,0,0,1,0,0,7,5,0,0,10,5
"357","Easel",54.766667,-66.766667,-5.11861120367216,-4.74722229418242,1,0,0,0,31,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,459.5,2,0,6,0,0,3,0,0,0,0,0,1,2,0,0,9,0,0,0,3,0,0,0,0
"358","East Mountain Lake",65.683333,-128.566667,-7.15861122906209,-5.72333341903157,0,0,0,0,55,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
"359","EC03",56.02,-74.975,-5.86527789102661,-5.20277787389027,0,2,0,3,139,0,0,4,0,168,0,0,0,0,0,0,0,1,0,0,7,14,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,281.5,2,0,3,3,0,5,0,0,0,0,0,2,3,0,0,26,0,0,0,2,0,0,0,0
"360","E Lake",50.69095,-99.65835,0.594166700024572,1.45972223733034,3,0,0,0,221,0,0,51,0,261,0,0,0,0,0,0,0,7,0,39,0,19,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104,0,0,232,0,0,33,0,0,0,0,16,0,10,0,0,0,0,0,1,0,0,0,0,4
"361","Kinnelon",40.98,-74.42,11.3355557458889,11.9813890851413,0,9,0,0,12,1,0,0,0,41,0,0,7,0,7,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,18,2,0,20,0,0,0,0,125,0,4,0,0,0,0,3,9,0,0,0,5,1
"362","Ferndale Bog",34.405556,-95.808333,16.8527780577127,17.2197225373652,0,0,0,0,0,0,0,0,44,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,70,0,0,18,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,12
"363","Fisherman Lake Region, Surface Sample 1",60.275833,-123.734444,-2.25055558693906,-1.11305557381776,2,0,0,0,25,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,62,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"364","Fisherman Lake",60.314167,-123.711944,-2.25055558693906,-1.11305557381776,4,0,0,0,45,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,71,0,0,66,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
"365","John Klondike Bog",60.356667,-123.646667,-2.25055558693906,-1.11305557381776,0,0,0,0,62,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0,19,0,0,3,0,1,0,0,0,20,6,0,0,650,0,0,0,0,0,0,0,0
"366","Frains Lake",42.33,-83.63,9.4161112435576,9.98805575772293,1,34,0,0,7,0,0,7,13,25,0,0,49,0,0,0,0,14,0,9,0,21,0,0,0,62,0,0,0,17,0,0,0,0,1,0,51,0,0,5,0,0,63,11,25,109,0,3,0,0,553,0,77,0,0,0,0,4,48,0,0,0,3,115
"367","George Lake",44.2329,-93.87066,7.08361122982784,7.91944457588511,0,11,0,1,0,0,0,3,5,2,0,0,1,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,18,1,0,54,0,2,0,0,60,0,11,0,0,0,0,8,5,0,0,0,0,10
"368","GMM045",66.166667,-127.5,-8.18722237901142,-6.76361120326652,0,0,0,11,47,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,28,0,0,1,0,1,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0
"369","GMM046",65.833333,-126.166667,-8.17722233732542,-6.79416679839294,0,0,0,5,106,0,0,2,0,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,271,0,0,29,1,0,0,0,4,0,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0
"370","GMM047",65.75,-128.166667,-7.22805568642087,-5.80277788639069,0,0,0,9,72,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,284,0,0,9,0,0,4,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0
"371","GMM051",64.833333,-123.5,-7.12500012367965,-5.81277788314555,0,0,0,0,31,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,346,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0
"372","GMM052",64.416667,-122.7,-6.91972232460976,-5.64472232146396,0,0,0,1,39,0,0,1,0,111,0,0,0,0,0,0,0,0,0,0,1,9,0,0,17,0,0,0,0,0,1,0,0,0,7,0,0,0,0,303,0,0,28,0,0,0,0,1,0,0,0,2,0,0,0,159,0,0,0,0,0,0,0,0
"373","GMM054",64.4,-123.5,-7.10361129707761,-5.83333341247506,0,0,0,6,107,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,212,0,0,36,0,0,2,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0
"374","GMM055",62.333333,-122.233333,-4.77250009326058,-3.57055562726326,0,0,0,0,53,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,266,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0
"375","GMM056",63.816667,-120.433333,-7.0091667831772,-5.74916677185231,0,0,0,7,58,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,242,0,0,72,0,0,0,0,2,0,0,0,1,6,0,0,11,0,0,0,0,0,0,0,0
"376","GMM058",63.883333,-122.616667,-6.7502778802481,-5.48666677419097,0,0,0,0,40,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,321,0,0,79,1,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0
"377","GMM059",62.75,-122.966667,-5.53250015274519,-4.33138897236851,0,0,0,6,65,0,0,2,0,82,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,115,0,0,1,0,1,0,0,0,2,6,0,0,5,0,0,0,0,0,0,0,0
"378","GMM060",63.216667,-122.966667,-6.46027787350533,-5.22916679171225,0,0,0,2,45,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,220,0,0,130,0,0,0,0,0,0,0,0,0,9,0,0,30,0,0,0,0,0,0,0,0
"379","GMM061",63.616667,-122.733333,-6.7502778802481,-5.48666677419097,0,0,0,2,31,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,260,0,0,142,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0
"380","GMM062",62.9,-120.1,-5.47500011333161,-4.20916676484049,0,0,0,2,40,0,0,1,3,110,0,0,0,1,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,184,0,0,100,2,0,0,0,0,0,0,0,1,7,0,0,12,0,0,0,0,0,0,0,0
"381","GMM063",62.166667,-121.05,-4.8747223118941,-3.62750002197508,0,0,0,4,39,0,0,2,0,75,2,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,15,0,0,0,0,271,0,0,85,0,0,2,0,0,0,0,0,1,3,0,0,10,0,0,0,0,0,0,0,0
"382","GMM064",62.833333,-115.966667,-5.47444451763812,-4.17361116206481,0,0,0,0,30,0,0,0,0,71,0,0,0,0,0,0,0,6,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,165,0,0,157,0,0,0,0,3,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0
"383","GMM065",62.433333,-114.35,-5.50250013340265,-4.22361115473841,0,0,0,7,44,0,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,0,0,0,10,0,0,0,0,174,0,0,167,0,0,1,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0
"384","GMM067",61.2,-120.05,-3.55027783053617,-2.33250001532336,0,0,0,2,25,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,185,0,0,179,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
